"symbol1"	"symbol2"	"BP"
"MSN"	"STAT5A"	0.357
"MSN"	"TMSB4X"	0.388
"MSN"	"CXCR4"	0.425
"MSN"	"STK24"	0.405
"MSN"	"RPL14"	0.277
"MSN"	"SLC9A3R2"	0.616
"MSN"	"ARPC5"	0.417
"MSN"	"ARPC1B"	0.318
"MSN"	"RPL35"	0.258
"MSN"	"FTSJ3"	0.125
"MSX1"	"SP1"	0.257
"MSX1"	"PIAS1"	0.181
"MSX1"	"LHX2"	0.302
"MYL2"	"MYL3"	0.823
"MYL2"	"TNNI1"	0.651
"MYL2"	"TNNI2"	0.659
"MYL2"	"TNNT3"	0.745
"MYL2"	"TPM2"	0.584
"MYL2"	"TCAP"	0.719
"MYL3"	"TNNI1"	0.748
"MYL3"	"TNNI2"	0.711
"MYL3"	"TNNT3"	0.898
"MYL3"	"TPM2"	0.804
"MYL3"	"TCAP"	0.615
"MYL6"	"NPM1"	0.026
"MYL6"	"PCBP1"	0.012
"MYL6"	"PGK1"	0.219
"MYL6"	"PPIB"	0.144
"MYL6"	"RAB5C"	0.01
"MYL6"	"RPL4"	0.012
"MYL6"	"RPL7"	0.012
"MYL6"	"RPL8"	0.012
"MYL6"	"RPL11"	0.01
"MYL6"	"RPL15"	0.012
"MYL6"	"RPL18"	0.012
"MYL6"	"RPL27A"	0.012
"MYL6"	"RPL36AL"	NA
"MYL6"	"RPLP0"	0.013
"MYL6"	"RPLP2"	0.012
"MYL6"	"RPS2"	0.013
"MYL6"	"RPS9"	0.014
"MYL6"	"RPS23"	0.013
"MYL6"	"TMSB4X"	0.189
"MYL6"	"RBM10"	NA
"MYL6"	"RPL14"	0.011
"MYL6"	"RAB11B"	0.01
"MYL6"	"ARPC5"	0.267
"MYL6"	"RPL35"	0.012
"MYL6"	"GABARAP"	0.014
"MYL6"	"RPL13A"	0.013
"MYL6"	"TXN2"	0.016
"MYL6"	"SEC61A1"	0.09
"MYL6"	"VPS28"	0.009
"MYL6"	"TUBB"	0.016
"MYOG"	"SP1"	0.505
"MYOG"	"SRF"	0.605
"MYOG"	"TFAP4"	0.431
"MYOG"	"PRMT5"	0.341
"MYOG"	"NES"	0.314
"MYOG"	"CCDC28A"	NA
"MYT1"	"PLK1"	0.726
"MYT1"	"SIN3B"	0.726
"NDUFA3"	"NDUFB7"	0.999
"NDUFA3"	"NDUFB10"	0.999
"NDUFA3"	"NDUFV1"	0.991
"NDUFA3"	"UQCRC2"	0.778
"NDUFA3"	"COX5A"	0.85
"NDUFA3"	"UQCRQ"	0.854
"NDUFA3"	"FIS1"	0.391
"NDUFA3"	"NDUFB11"	0.999
"NDUFA3"	"NDUFS7"	0.807
"NDUFB7"	"NDUFB10"	0.999
"NDUFB7"	"NDUFV1"	0.991
"NDUFB7"	"PSMB4"	0.226
"NDUFB7"	"MRPS12"	0.346
"NDUFB7"	"SDHC"	0.578
"NDUFB7"	"UQCRC2"	0.778
"NDUFB7"	"CLPP"	0.203
"NDUFB7"	"COX7A2L"	0.696
"NDUFB7"	"COX5A"	0.85
"NDUFB7"	"ZNHIT1"	0.386
"NDUFB7"	"NUDC"	0.01
"NDUFB7"	"TIMM13"	0.338
"NDUFB7"	"UQCRQ"	0.854
"NDUFB7"	"FIS1"	0.391
"NDUFB7"	"CHCHD2"	0.455
"NDUFB7"	"NDUFB11"	0.999
"NDUFB7"	"MRPL17"	0.371
"NDUFB7"	"MRPS24"	0.351
"NDUFB7"	"RHOT2"	0.349
"NDUFB7"	"POLR2J2"	NA
"NDUFB7"	"NDUFS7"	0.807
"NDUFB10"	"NDUFV1"	0.991
"NDUFB10"	"PSMA7"	0.226
"NDUFB10"	"MRPS12"	0.346
"NDUFB10"	"SDHC"	0.578
"NDUFB10"	"UQCRC2"	0.778
"NDUFB10"	"CLPP"	0.203
"NDUFB10"	"NIPSNAP1"	0
"NDUFB10"	"COX7A2L"	0.696
"NDUFB10"	"ATP6V1F"	0.01
"NDUFB10"	"COX5A"	0.85
"NDUFB10"	"ZNHIT1"	0.386
"NDUFB10"	"TXN2"	0.383
"NDUFB10"	"TIMM13"	0.338
"NDUFB10"	"UQCRQ"	0.854
"NDUFB10"	"CHCHD2"	0.455
"NDUFB10"	"NDUFB11"	0.999
"NDUFB10"	"MRPL16"	0.351
"NDUFB10"	"MRPL17"	0.371
"NDUFB10"	"MRPS24"	0.351
"NDUFB10"	"RHOT2"	0.349
"NDUFB10"	"MRPL52"	0.364
"NDUFB10"	"CHCHD4"	0.39
"NDUFB10"	"NDUFS7"	0.807
"NDUFV1"	"PFDN1"	NA
"NDUFV1"	"PGK1"	0.307
"NDUFV1"	"PSMA4"	0.24
"NDUFV1"	"PSMA7"	0.24
"NDUFV1"	"PSMB4"	0.24
"NDUFV1"	"PSMC4"	0.366
"NDUFV1"	"RPL4"	0.208
"NDUFV1"	"RPL8"	0.214
"NDUFV1"	"RPL18"	0.214
"NDUFV1"	"RPL36AL"	NA
"NDUFV1"	"RPLP0"	0.284
"NDUFV1"	"MRPS12"	0.345
"NDUFV1"	"SDHC"	0.631
"NDUFV1"	"UGP2"	0.612
"NDUFV1"	"UQCRC2"	0.822
"NDUFV1"	"CLPP"	0.226
"NDUFV1"	"NIPSNAP1"	0
"NDUFV1"	"RPL14"	0.311
"NDUFV1"	"COX7A2L"	0.735
"NDUFV1"	"ATP6V1F"	0.011
"NDUFV1"	"COX5A"	0.882
"NDUFV1"	"CCS"	0.128
"NDUFV1"	"NUDC"	0.012
"NDUFV1"	"RPL35"	0.275
"NDUFV1"	"DNAJC9"	0
"NDUFV1"	"RPL13A"	0.264
"NDUFV1"	"HSPBP1"	0.172
"NDUFV1"	"TXN2"	0.397
"NDUFV1"	"TIMM13"	0.292
"NDUFV1"	"UQCRQ"	0.885
"NDUFV1"	"ANAPC2"	0.201
"NDUFV1"	"FIS1"	0.386
"NDUFV1"	"CHCHD2"	0.437
"NDUFV1"	"NDUFB11"	0.999
"NDUFV1"	"MRPL16"	0.34
"NDUFV1"	"MRPL17"	0.348
"NDUFV1"	"MRPS24"	0.34
"NDUFV1"	"ALKBH7"	0.384
"NDUFV1"	"RHOT2"	0.316
"NDUFV1"	"CHCHD4"	0.414
"NDUFV1"	"MRPL21"	0.348
"NDUFV1"	"POLR2J2"	NA
"NDUFV1"	"NDUFS7"	0.833
"NFATC4"	"PPP3CC"	0.409
"NFKB2"	"NFKBIB"	0.587
"NFKB2"	"RELB"	0.627
"NFKB2"	"RPL7"	0.354
"NFKB2"	"RPL11"	0.392
"NFKB2"	"RPL18"	0.385
"NFKB2"	"RPL30"	0.338
"NFKB2"	"RPLP0"	0.358
"NFKB2"	"RPLP2"	0.375
"NFKB2"	"SP1"	0.635
"NFKB2"	"USP2"	0.34
"NFKB2"	"TNIP1"	0.441
"NFKB2"	"MYBBP1A"	0.519
"NFKB2"	"TUBGCP2"	0.026
"NFKB2"	"GEMIN4"	0.228
"NFKB2"	"TUBB"	0.09
"NFKBIB"	"POLR2L"	0.547
"NFKBIB"	"RPL7"	0.365
"NFKBIB"	"RPL11"	0.294
"NFKBIB"	"RPL30"	0.354
"NFKBIB"	"RPLP0"	0.391
"NFKBIB"	"S100A8"	0.256
"NFKBIB"	"RIPK1"	0.31
"NFKBIB"	"CCDC28A"	NA
"NFKBIB"	"TUBB"	0.108
"NQO2"	"RELB"	0.195
"NQO2"	"DGCR6"	0
"NQO2"	"IL32"	0.235
"NONO"	"NPM1"	0.265
"NONO"	"P2RY11"	0.303
"NONO"	"PCBP1"	0.229
"NONO"	"PCBP2"	0.366
"NONO"	"PGK1"	0.25
"NONO"	"PLK1"	0.223
"NONO"	"POLR2L"	0.436
"NONO"	"PPIB"	0.135
"NONO"	"PSMA4"	0.168
"NONO"	"PSMA7"	0.168
"NONO"	"PSMB4"	0.168
"NONO"	"PSMC4"	0.228
"NONO"	"RELB"	0.653
"NONO"	"RPL4"	0.293
"NONO"	"RPL7"	0.285
"NONO"	"RPL8"	0.306
"NONO"	"RPL10"	0.394
"NONO"	"RPL11"	0.318
"NONO"	"RPL15"	0.306
"NONO"	"RPL30"	0.344
"NONO"	"RPL27A"	0.293
"NONO"	"RPL32"	0.306
"NONO"	"RPL37"	0.293
"NONO"	"RPLP0"	0.295
"NONO"	"RPLP2"	0.293
"NONO"	"RPN1"	0.172
"NONO"	"RPS2"	0.323
"NONO"	"RPS9"	0.333
"NONO"	"RPS23"	0.282
"NONO"	"RRM2"	0.26
"NONO"	"SET"	0.496
"NONO"	"SPI1"	0.478
"NONO"	"SURF4"	0.206
"NONO"	"TBCA"	0.026
"NONO"	"TPM2"	0.044
"NONO"	"RBM10"	NA
"NONO"	"STK24"	0.419
"NONO"	"PIAS1"	0.401
"NONO"	"KHSRP"	0.418
"NONO"	"HDAC3"	0.532
"NONO"	"RPL14"	0.28
"NONO"	"ZBED1"	0.656
"NONO"	"MTA2"	0.296
"NONO"	"ARPC1B"	0.302
"NONO"	"MYBBP1A"	0.62
"NONO"	"NUDC"	0.008
"NONO"	"WDR6"	0.324
"NONO"	"RPL35"	0.298
"NONO"	"EXOSC7"	0.361
"NONO"	"PSME4"	0.294
"NONO"	"SIN3B"	0.378
"NONO"	"USP22"	0.267
"NONO"	"RPL13A"	0.463
"NONO"	"ANAPC2"	0.194
"NONO"	"CPSF1"	0.262
"NONO"	"SEC61A1"	0.005
"NONO"	"GEMIN4"	0.112
"NONO"	"EXOSC3"	0.372
"NONO"	"LSM7"	0.282
"NONO"	"UBE2R2"	0.183
"NONO"	"MRPL16"	0.215
"NONO"	"ARHGAP17"	0.199
"NONO"	"PPAN"	0.022
"NONO"	"EXOSC5"	0.411
"NONO"	"XAB2"	0.382
"NONO"	"THOC2"	0.13
"NONO"	"LSM2"	0.282
"NONO"	"PDCL3"	0.3
"NONO"	"GEMIN7"	0.17
"NONO"	"FTSJ3"	0.178
"NONO"	"TUBB"	0.187
"NONO"	"POLR2J2"	NA
"NONO"	"TSEN54"	0.143
"NPY"	"CXCR4"	0.465
"NPY"	"RGS14"	0.484
"NPY"	"NPW"	0.496
"NPM1"	"NUMA1"	0.484
"NPM1"	"P2RY11"	0.213
"NPM1"	"PCBP1"	0.184
"NPM1"	"PCBP2"	0.237
"NPM1"	"PLK1"	0.629
"NPM1"	"PLP2"	0.204
"NPM1"	"PSMA4"	0.143
"NPM1"	"PSMA7"	0.143
"NPM1"	"PSMB4"	0.143
"NPM1"	"PSMC4"	0.331
"NPM1"	"RPL4"	0.345
"NPM1"	"RPL7"	0.521
"NPM1"	"RPL8"	0.353
"NPM1"	"RPL10"	0.579
"NPM1"	"RPL11"	0.604
"NPM1"	"RPL15"	0.353
"NPM1"	"RPL18"	0.353
"NPM1"	"RPL30"	0.352
"NPM1"	"RPL27A"	0.345
"NPM1"	"RPL32"	0.353
"NPM1"	"RPL36AL"	NA
"NPM1"	"RPL37"	0.345
"NPM1"	"RPL37A"	0.345
"NPM1"	"RPL41"	0.353
"NPM1"	"RPLP0"	0.519
"NPM1"	"RPLP2"	0.345
"NPM1"	"RPS2"	0.519
"NPM1"	"RPS9"	0.555
"NPM1"	"RPS23"	0.484
"NPM1"	"SET"	0.461
"NPM1"	"DYRK2"	0.276
"NPM1"	"NIPSNAP1"	0
"NPM1"	"PIAS1"	0.341
"NPM1"	"HDAC3"	0.596
"NPM1"	"SQSTM1"	0.535
"NPM1"	"RPL14"	0.512
"NPM1"	"MTA2"	0.431
"NPM1"	"ARPC5"	0.374
"NPM1"	"NPM3"	0.998
"NPM1"	"PRMT5"	0.459
"NPM1"	"MYBBP1A"	0.398
"NPM1"	"NUDC"	0.108
"NPM1"	"RPL35"	0.469
"NPM1"	"PDAP1"	0.276
"NPM1"	"EXOSC7"	0.438
"NPM1"	"NUP210"	0.226
"NPM1"	"DNAJC9"	0.092
"NPM1"	"RPL13A"	0.487
"NPM1"	"PADI4"	0.397
"NPM1"	"CPSF1"	0.306
"NPM1"	"GEMIN4"	0.396
"NPM1"	"EXOSC3"	0.483
"NPM1"	"CTNNBL1"	0.218
"NPM1"	"PPAN"	0.953
"NPM1"	"THOC2"	0.32
"NPM1"	"LSM2"	0.185
"NPM1"	"CENPH"	0.243
"NPM1"	"KCTD17"	0.307
"NPM1"	"OSBPL1A"	0.189
"NPM1"	"FTSJ3"	0.327
"NPM1"	"MRPL52"	0.308
"NPM1"	"CHCHD4"	0.244
"NPM1"	"TUBB"	0.402
"P2RY11"	"PCBP1"	0.022
"P2RY11"	"PCBP2"	0.158
"P2RY11"	"PFDN2"	0.082
"P2RY11"	"PLK1"	0.151
"P2RY11"	"POLR2L"	0.177
"P2RY11"	"PSMA4"	0.021
"P2RY11"	"PSMA7"	0.021
"P2RY11"	"PSMC4"	0.056
"P2RY11"	"RANGAP1"	0.144
"P2RY11"	"RPL4"	0.052
"P2RY11"	"RPL7"	0.045
"P2RY11"	"RPL10"	0.083
"P2RY11"	"RPL11"	0.169
"P2RY11"	"RPL15"	0.05
"P2RY11"	"RPL18"	0.05
"P2RY11"	"RPL30"	0.182
"P2RY11"	"RPL27A"	0.052
"P2RY11"	"RPL32"	0.05
"P2RY11"	"RPL37"	0.052
"P2RY11"	"RPLP0"	0.159
"P2RY11"	"RPLP2"	0.052
"P2RY11"	"RPN1"	0.023
"P2RY11"	"RPS2"	0.115
"P2RY11"	"RPS9"	0.079
"P2RY11"	"RPS23"	0.046
"P2RY11"	"RRM2"	0.076
"P2RY11"	"SH3GL1"	0.346
"P2RY11"	"TBCA"	0.027
"P2RY11"	"HIST1H2AC"	0.091
"P2RY11"	"RPL14"	0.046
"P2RY11"	"POM121"	0
"P2RY11"	"PRMT5"	0.175
"P2RY11"	"MYBBP1A"	0.282
"P2RY11"	"TUBGCP2"	0.021
"P2RY11"	"HARS2"	0.019
"P2RY11"	"RPL13A"	0.228
"P2RY11"	"KPNA6"	0
"P2RY11"	"GSPT2"	0.057
"P2RY11"	"TIMM13"	0.013
"P2RY11"	"ANAPC2"	0.136
"P2RY11"	"CPSF1"	0.018
"P2RY11"	"PYCR2"	0.243
"P2RY11"	"EXOSC3"	0.083
"P2RY11"	"DPH5"	0.118
"P2RY11"	"PAF1"	0.145
"P2RY11"	"KLHDC4"	NA
"P2RY11"	"CTNNBL1"	0.082
"P2RY11"	"PRMT8"	0.126
"P2RY11"	"EXOSC5"	0.183
"P2RY11"	"XAB2"	0.183
"P2RY11"	"LSM2"	0.056
"P2RY11"	"MRPL17"	0.016
"P2RY11"	"CHTF18"	0.395
"P2RY11"	"MUS81"	0.315
"P2RY11"	"ZNF598"	0.06
"P2RY11"	"FTSJ3"	0.015
"P2RY11"	"TRAPPC5"	0.013
"P2RY11"	"TUBB"	0.162
"P2RY11"	"POLR2J2"	NA
"PAM"	"TSC2"	0.211
"PCBP1"	"PCBP2"	0.724
"PCBP1"	"PGK1"	0.165
"PCBP1"	"PLK1"	0.12
"PCBP1"	"POLR2L"	0.537
"PCBP1"	"PPIB"	0.273
"PCBP1"	"PSMA4"	0.232
"PCBP1"	"PSMA7"	0.232
"PCBP1"	"PSMB4"	0.232
"PCBP1"	"PSMC4"	0.286
"PCBP1"	"RAB5C"	0.019
"PCBP1"	"RPL4"	0.407
"PCBP1"	"RPL7"	0.413
"PCBP1"	"RPL8"	0.403
"PCBP1"	"RPL10"	0.34
"PCBP1"	"RPL11"	0.25
"PCBP1"	"RPL15"	0.403
"PCBP1"	"RPL18"	0.403
"PCBP1"	"RPL30"	0.485
"PCBP1"	"RPL27A"	0.407
"PCBP1"	"RPL32"	0.403
"PCBP1"	"RPL36AL"	NA
"PCBP1"	"RPL37"	0.407
"PCBP1"	"RPLP0"	0.328
"PCBP1"	"RPLP2"	0.407
"PCBP1"	"RPN1"	0.277
"PCBP1"	"RPS2"	0.422
"PCBP1"	"RPS9"	0.388
"PCBP1"	"RPS23"	0.351
"PCBP1"	"RRM2"	0.258
"PCBP1"	"SET"	0.391
"PCBP1"	"SH3GL1"	0.031
"PCBP1"	"SP1"	0.45
"PCBP1"	"STAT3"	0.167
"PCBP1"	"SURF4"	0.023
"PCBP1"	"TBCA"	0.032
"PCBP1"	"UGP2"	0.234
"PCBP1"	"UQCRC2"	0.271
"PCBP1"	"USP5"	0.204
"PCBP1"	"SF3A2"	0.755
"PCBP1"	"CLPP"	0.214
"PCBP1"	"RBM10"	NA
"PCBP1"	"STK24"	0.148
"PCBP1"	"BAZ1B"	0.331
"PCBP1"	"RPL14"	0.398
"PCBP1"	"ZBED1"	0.657
"PCBP1"	"MTA2"	0.283
"PCBP1"	"ATP6V1F"	0.012
"PCBP1"	"COX5A"	0.33
"PCBP1"	"ARPC5"	0.031
"PCBP1"	"ARPC1B"	0.022
"PCBP1"	"PRMT5"	0.238
"PCBP1"	"MYBBP1A"	0.303
"PCBP1"	"POLD3"	0.349
"PCBP1"	"NUDC"	0.012
"PCBP1"	"TUBGCP2"	0.028
"PCBP1"	"WDR6"	0.106
"PCBP1"	"RPL35"	0.425
"PCBP1"	"DHX30"	0.012
"PCBP1"	"EXOSC7"	0.522
"PCBP1"	"PSME4"	0.346
"PCBP1"	"SIN3B"	0.363
"PCBP1"	"USP22"	0.293
"PCBP1"	"HARS2"	0.371
"PCBP1"	"RPL13A"	0.353
"PCBP1"	"HSPBP1"	0.157
"PCBP1"	"GSPT2"	0.451
"PCBP1"	"TIMM13"	0.015
"PCBP1"	"ANAPC2"	0.124
"PCBP1"	"CPSF1"	0.614
"PCBP1"	"PYCR2"	0.192
"PCBP1"	"EXOSC3"	0.49
"PCBP1"	"VPS28"	0.303
"PCBP1"	"ISYNA1"	0.147
"PCBP1"	"LSM7"	0.647
"PCBP1"	"PCBP3"	0.904
"PCBP1"	"PAF1"	0.39
"PCBP1"	"ARHGAP17"	0.028
"PCBP1"	"PPAN"	0.025
"PCBP1"	"EXOSC5"	0.558
"PCBP1"	"XAB2"	0.675
"PCBP1"	"PLSCR3"	0.025
"PCBP1"	"THOC2"	0.383
"PCBP1"	"LSM2"	0.647
"PCBP1"	"CHTF18"	0.324
"PCBP1"	"PDCL3"	0.142
"PCBP1"	"MUS81"	0.306
"PCBP1"	"REEP4"	0.019
"PCBP1"	"ZNF598"	0.237
"PCBP1"	"FTSJ3"	0.448
"PCBP1"	"TRAPPC5"	0.015
"PCBP1"	"TUBB"	0.037
"PCBP1"	"TSEN54"	0.476
"PCBP2"	"POLR2L"	0.502
"PCBP2"	"PPIB"	0.367
"PCBP2"	"PSMA4"	0.422
"PCBP2"	"PSMA7"	0.422
"PCBP2"	"PSMC4"	0.345
"PCBP2"	"RPL4"	0.406
"PCBP2"	"RPL7"	0.411
"PCBP2"	"RPL8"	0.404
"PCBP2"	"RPL10"	0.39
"PCBP2"	"RPL11"	0.353
"PCBP2"	"RPL15"	0.404
"PCBP2"	"RPL30"	0.536
"PCBP2"	"RPL27A"	0.406
"PCBP2"	"RPL32"	0.404
"PCBP2"	"RPL37A"	0.406
"PCBP2"	"RPLP0"	0.36
"PCBP2"	"RPLP2"	0.406
"PCBP2"	"RPN1"	0.242
"PCBP2"	"RPS2"	0.423
"PCBP2"	"RPS9"	0.397
"PCBP2"	"RRM2"	0.255
"PCBP2"	"SH3GL1"	0.099
"PCBP2"	"SF3A2"	0.554
"PCBP2"	"KHSRP"	0.548
"PCBP2"	"BAZ1B"	0.346
"PCBP2"	"RPL14"	0.401
"PCBP2"	"MTA1"	0.388
"PCBP2"	"MTA2"	0.293
"PCBP2"	"PRMT5"	0.299
"PCBP2"	"MYBBP1A"	0.365
"PCBP2"	"TUBGCP2"	0.022
"PCBP2"	"RPL35"	0.417
"PCBP2"	"SIN3B"	0.337
"PCBP2"	"HARS2"	0.277
"PCBP2"	"RPL13A"	0.416
"PCBP2"	"GSPT2"	0.43
"PCBP2"	"TIMM13"	0.043
"PCBP2"	"ANAPC2"	0.273
"PCBP2"	"CPSF1"	0.475
"PCBP2"	"GEMIN4"	0.299
"PCBP2"	"EXOSC3"	0.526
"PCBP2"	"PPAN"	0.025
"PCBP2"	"EXOSC5"	0.609
"PCBP2"	"XAB2"	0.524
"PCBP2"	"THOC2"	0.416
"PCBP2"	"LSM2"	0.528
"PCBP2"	"MUS81"	0.384
"PCBP2"	"ZNF598"	0.221
"PCBP2"	"FTSJ3"	0.296
"PCBP2"	"TSEN54"	0.288
"PCNT"	"PLK1"	0.559
"PCNT"	"MTA2"	0.31
"PCNT"	"TUBGCP2"	0.679
"PCNT"	"DYNC1LI1"	0.645
"PEPD"	"PPIB"	0.269
"PEPD"	"PSMA4"	0.341
"PEPD"	"PSMC4"	0.398
"PEPD"	"RPLP0"	0.364
"PEPD"	"RPS9"	0.364
"PEPD"	"GSPT2"	0.364
"PEPD"	"TIMM13"	0.022
"PEPD"	"ARHGAP17"	0.026
"PEPD"	"CNDP2"	0.258
"PF4"	"SPARC"	0.41
"PF4"	"TMSB4X"	0.533
"PF4"	"VEGFB"	0.566
"PF4"	"VWF"	0.345
"PFDN1"	"PFDN2"	NA
"PFDN1"	"PSMA4"	NA
"PFDN1"	"RPL4"	NA
"PFDN1"	"RPL7"	NA
"PFDN1"	"RPL11"	NA
"PFDN1"	"RPL15"	NA
"PFDN1"	"RPL18"	NA
"PFDN1"	"RPL27A"	NA
"PFDN1"	"RPL32"	NA
"PFDN1"	"RPL36AL"	NA
"PFDN1"	"RPL37"	NA
"PFDN1"	"RPLP0"	NA
"PFDN1"	"RPLP2"	NA
"PFDN1"	"RPS23"	NA
"PFDN1"	"SH3GL1"	NA
"PFDN1"	"RPL14"	NA
"PFDN1"	"NUBP2"	NA
"PFDN1"	"PRMT5"	NA
"PFDN1"	"RPL35"	NA
"PFDN1"	"TIMM13"	NA
"PFDN1"	"GIT1"	NA
"PFDN1"	"LSM2"	NA
"PFDN1"	"MRPS24"	NA
"PFDN1"	"CHCHD4"	NA
"PFDN1"	"TUBB2B"	NA
"PFDN2"	"PGK1"	0.031
"PFDN2"	"POLR2L"	0.067
"PFDN2"	"PSMA4"	0.023
"PFDN2"	"PSMA7"	0.023
"PFDN2"	"PSMB4"	0.023
"PFDN2"	"PSMC4"	0.195
"PFDN2"	"RPL4"	0.041
"PFDN2"	"RPL11"	0.125
"PFDN2"	"RPLP2"	0.041
"PFDN2"	"RPS9"	0.161
"PFDN2"	"TBCA"	0.998
"PFDN2"	"ZNHIT1"	0.386
"PFDN2"	"RPL35"	0.095
"PFDN2"	"GSPT2"	0.12
"PFDN2"	"TIMM13"	0.195
"PFDN2"	"PAF1"	0.217
"PFDN2"	"PPAN"	0.366
"PFDN2"	"TUBB"	0.146
"PFDN2"	"TUBB2B"	0.297
"PGK1"	"PPIB"	0.215
"PGK1"	"PSMA4"	0.266
"PGK1"	"PSMA7"	0.266
"PGK1"	"PSMB4"	0.266
"PGK1"	"PSMC4"	0.227
"PGK1"	"RAB5C"	0.076
"PGK1"	"RPL4"	0.286
"PGK1"	"RPL7"	0.269
"PGK1"	"RPL8"	0.299
"PGK1"	"RPL10"	0.325
"PGK1"	"RPL11"	0.291
"PGK1"	"RPL15"	0.299
"PGK1"	"RPL30"	0.304
"PGK1"	"RPL27A"	0.286
"PGK1"	"RPL32"	0.299
"PGK1"	"RPL36AL"	NA
"PGK1"	"RPLP0"	0.322
"PGK1"	"RPLP2"	0.286
"PGK1"	"RPN1"	0.23
"PGK1"	"RPS2"	0.284
"PGK1"	"RPS9"	0.293
"PGK1"	"RPS23"	0.289
"PGK1"	"UGP2"	0.351
"PGK1"	"UQCRC2"	0.38
"PGK1"	"RPL14"	0.27
"PGK1"	"COX5A"	0.726
"PGK1"	"ENTPD4"	0.28
"PGK1"	"NUDC"	0.166
"PGK1"	"RPL35"	0.283
"PGK1"	"HARS2"	0.262
"PGK1"	"RPL13A"	0.334
"PGK1"	"PYCR2"	0.339
"PGK1"	"MRPL16"	0.229
"PGK1"	"PPAN"	0.024
"PGK1"	"SH3GLB2"	NA
"PGK1"	"DDA1"	0.278
"PGK1"	"TRAPPC5"	0.013
"PGK1"	"TUBB"	0.074
"PGK1"	"POLR2J2"	NA
"PGK1"	"TUBB2B"	0.182
"PHF1"	"TFCP2"	0.44
"PITX1"	"ZBTB32"	0
"PLAUR"	"PLP2"	0.409
"PLAUR"	"TBCA"	0.033
"PLAUR"	"VTN"	0.569
"PLCB2"	"PLCB3"	0.754
"PLCB2"	"SLC9A3R2"	0.034
"PLCB2"	"PIP5K1C"	0.274
"PLCB2"	"PROK2"	0.282
"PLCB3"	"PRKCG"	0.302
"PLCB3"	"SLC9A3R2"	0.034
"PLCB3"	"PIP5K1C"	0.239
"PLCB3"	"PROK2"	0.355
"PLK1"	"POLR2L"	0.27
"PLK1"	"PPIB"	0.184
"PLK1"	"PSMA4"	0.249
"PLK1"	"PSMA7"	0.249
"PLK1"	"PSMB4"	0.249
"PLK1"	"PSMC4"	0.307
"PLK1"	"RANGAP1"	0.197
"PLK1"	"RPL4"	0.282
"PLK1"	"RPL18"	0.285
"PLK1"	"RPLP2"	0.282
"PLK1"	"RPN1"	0.195
"PLK1"	"RPS9"	0.387
"PLK1"	"RRM2"	0.407
"PLK1"	"SNCB"	0.138
"PLK1"	"TSC2"	0.593
"PLK1"	"HIST1H2AC"	0.269
"PLK1"	"HDAC3"	0.637
"PLK1"	"PKMYT1"	0.607
"PLK1"	"ZBED1"	0.73
"PLK1"	"MTA2"	0.331
"PLK1"	"PRMT5"	0.509
"PLK1"	"TACC3"	0.487
"PLK1"	"MYBBP1A"	0.448
"PLK1"	"POLD3"	0.38
"PLK1"	"NUDC"	0.064
"PLK1"	"TUBGCP2"	0.38
"PLK1"	"PSME4"	0.35
"PLK1"	"KPNA6"	0.759
"PLK1"	"TIMM13"	0.205
"PLK1"	"ANAPC2"	0.292
"PLK1"	"GEMIN4"	0.184
"PLK1"	"DYNC1LI1"	0.464
"PLK1"	"CALML5"	0.331
"PLK1"	"PPAN"	0.543
"PLK1"	"EXOSC5"	0.289
"PLK1"	"XAB2"	0.207
"PLK1"	"CHTF18"	0.547
"PLK1"	"CENPH"	0.133
"PLK1"	"MUS81"	0.439
"PLK1"	"BRSK1"	0.535
"PLK1"	"CNTROB"	0.358
"PLK1"	"TUBB"	0.528
"PLK1"	"HIST1H2AA"	0.715
"PLP2"	"POR"	0.288
"PLP2"	"TBXAS1"	0.013
"PLP2"	"SEC61A1"	0.238
"PLP2"	"TUBB"	0.175
"POLR2L"	"POR"	0.26
"POLR2L"	"PPIB"	0.164
"POLR2L"	"PSMA4"	0.236
"POLR2L"	"PSMA7"	0.236
"POLR2L"	"PSMB4"	0.236
"POLR2L"	"PSMC4"	0.402
"POLR2L"	"RPL4"	0.432
"POLR2L"	"RPL7"	0.451
"POLR2L"	"RPL10"	0.468
"POLR2L"	"RPL11"	0.39
"POLR2L"	"RPL15"	0.433
"POLR2L"	"RPL30"	0.414
"POLR2L"	"RPL27A"	0.432
"POLR2L"	"RPL32"	0.433
"POLR2L"	"RPL36AL"	NA
"POLR2L"	"RPL37"	0.432
"POLR2L"	"RPL37A"	0.432
"POLR2L"	"RPLP0"	0.431
"POLR2L"	"RPLP2"	0.432
"POLR2L"	"MRPS12"	0.397
"POLR2L"	"RPN1"	0.304
"POLR2L"	"RPS2"	0.464
"POLR2L"	"RPS9"	0.463
"POLR2L"	"RPS23"	0.409
"POLR2L"	"RRM2"	0.335
"POLR2L"	"SMARCD3"	0.493
"POLR2L"	"TBCA"	0.032
"POLR2L"	"SF3A2"	0.556
"POLR2L"	"HIST1H2AC"	0.08
"POLR2L"	"RPL14"	0.444
"POLR2L"	"ATP6V1F"	0.117
"POLR2L"	"ENTPD4"	0.254
"POLR2L"	"ARPC5"	0.152
"POLR2L"	"ARPC1B"	0.168
"POLR2L"	"PRMT5"	0.373
"POLR2L"	"MYBBP1A"	0.531
