"symbol1" "symbol2" "BP"
"NDUFV1" "UQCRC2" 0.76
"NDUFV1" "CLPP" 0.205
"NDUFV1" "NIPSNAP1" 0
"NDUFV1" "RPL14" 0.286
"NDUFV1" "COX7A2L" 0.621
"NDUFV1" "ATP6V1F" 0.019
"NDUFV1" "COX5A" 0.837
"NDUFV1" "CCS" 0
"NDUFV1" "NUDC" 0.169
"NDUFV1" "RPL35" 0.217
"NDUFV1" "DNAJC9" 0
"NDUFV1" "RPL13A" 0.188
"NDUFV1" "HSPBP1" 0.085
"NDUFV1" "TXN2" 0.186
"NDUFV1" "TIMM13" 0.251
"NDUFV1" "UQCRQ" 0.843
"NDUFV1" "ANAPC2" 0.023
"NDUFV1" "FIS1" 0.324
"NDUFV1" "CHCHD2" 0.453
"NDUFV1" "NDUFB11" 1
"NDUFV1" "MRPL16" 0.249
"NDUFV1" "MRPL17" 0.224
"NDUFV1" "MRPS24" 0.249
"NDUFV1" "ALKBH7" 0.33
"NDUFV1" "RHOT2" 0.308
"NDUFV1" "CHCHD4" 0.215
"NDUFV1" "MRPL21" 0.224
"NDUFV1" "POLR2J2" NA
"NDUFV1" "NDUFS7" 0.829
"NFATC4" "PPP3CC" 0.478
"NFKB2" "NFKBIB" 0.75
"NFKB2" "RELB" 0.675
"NFKB2" "RPL7" 0.451
"NFKB2" "RPL11" 0.474
"NFKB2" "RPL18" 0.483
"NFKB2" "RPL30" 0.422
"NFKB2" "RPLP0" 0.434
"NFKB2" "RPLP2" 0.471
"NFKB2" "SP1" 0.636
"NFKB2" "USP2" 0.419
"NFKB2" "TNIP1" 0.494
"NFKB2" "MYBBP1A" 0.538
"NFKB2" "TUBGCP2" 0.224
"NFKB2" "GEMIN4" 0.272
"NFKB2" "TUBB" 0.43
"NFKBIB" "POLR2L" 0.659
"NFKBIB" "RPL7" 0.541
"NFKBIB" "RPL11" 0.466
"NFKBIB" "RPL30" 0.535
"NFKBIB" "RPLP0" 0.544
"NFKBIB" "S100A8" 0.464
"NFKBIB" "RIPK1" 0.486
"NFKBIB" "CCDC28A" NA
"NFKBIB" "TUBB" 0.546
"NQO2" "RELB" 0.261
"NQO2" "DGCR6" 0.212
"NQO2" "IL32" 0.387
"NONO" "NPM1" 0.325
"NONO" "P2RY11" 0.322
"NONO" "PCBP1" 0.385
"NONO" "PCBP2" 0.425
"NONO" "PGK1" 0.303
"NONO" "PLK1" 0.301
"NONO" "POLR2L" 0.472
"NONO" "PPIB" 0.104
"NONO" "PSMA4" 0.256
"NONO" "PSMA7" 0.256
"NONO" "PSMB4" 0.256
"NONO" "PSMC4" 0.309
"NONO" "RELB" 0.633
"NONO" "RPL4" 0.313
"NONO" "RPL7" 0.304
"NONO" "RPL8" 0.329
"NONO" "RPL10" 0.444
"NONO" "RPL11" 0.366
"NONO" "RPL15" 0.329
"NONO" "RPL30" 0.351
"NONO" "RPL27A" 0.313
"NONO" "RPL32" 0.329
"NONO" "RPL37" 0.313
"NONO" "RPLP0" 0.286
"NONO" "RPLP2" 0.313
"NONO" "RPN1" 0.352
"NONO" "RPS2" 0.335
"NONO" "RPS9" 0.372
"NONO" "RPS23" 0.284
"NONO" "RRM2" 0.199
"NONO" "SET" 0.528
"NONO" "SPI1" 0.522
"NONO" "SURF4" 0.259
"NONO" "TBCA" 0.176
"NONO" "TPM2" 0.1
"NONO" "RBM10" NA
"NONO" "STK24" 0.513
"NONO" "PIAS1" 0.417
"NONO" "KHSRP" 0.438
"NONO" "HDAC3" 0.56
"NONO" "RPL14" 0.306
"NONO" "ZBED1" 0.766
"NONO" "MTA2" 0.347
"NONO" "ARPC1B" 0.256
"NONO" "MYBBP1A" 0.586
"NONO" "NUDC" 0.313
"NONO" "WDR6" 0.375
"NONO" "RPL35" 0.31
"NONO" "EXOSC7" 0.307
"NONO" "PSME4" 0.374
"NONO" "SIN3B" 0.425
"NONO" "USP22" 0.353
"NONO" "RPL13A" 0.462
"NONO" "ANAPC2" 0.085
"NONO" "CPSF1" 0.301
"NONO" "SEC61A1" 0.017
"NONO" "GEMIN4" 0.131
"NONO" "EXOSC3" 0.304
"NONO" "LSM7" 0.271
"NONO" "UBE2R2" 0.294
"NONO" "MRPL16" 0.244
"NONO" "ARHGAP17" 0.267
"NONO" "PPAN" 0
"NONO" "EXOSC5" 0.376
"NONO" "XAB2" 0.412
"NONO" "THOC2" 0.235
"NONO" "LSM2" 0.271
"NONO" "PDCL3" 0.286
"NONO" "GEMIN7" 0.231
"NONO" "FTSJ3" 0.16
"NONO" "TUBB" 0.398
"NONO" "POLR2J2" NA
"NONO" "TSEN54" 0.103
"NPY" "CXCR4" 0.519
"NPY" "RGS14" 0.506
"NPY" "NPW" 0.572
"NPM1" "NUMA1" 0.381
"NPM1" "P2RY11" 0.288
"NPM1" "PCBP1" 0.369
"NPM1" "PCBP2" 0.373
"NPM1" "PLK1" 0.604
"NPM1" "PLP2" 0.289
"NPM1" "PSMA4" 0.187
"NPM1" "PSMA7" 0.187
"NPM1" "PSMB4" 0.187
"NPM1" "PSMC4" 0.286
"NPM1" "RPL4" 0.347
"NPM1" "RPL7" 0.514
"NPM1" "RPL8" 0.354
"NPM1" "RPL10" 0.544
"NPM1" "RPL11" 0.574
"NPM1" "RPL15" 0.354
"NPM1" "RPL18" 0.354
"NPM1" "RPL30" 0.352
"NPM1" "RPL27A" 0.347
"NPM1" "RPL32" 0.354
"NPM1" "RPL36AL" NA
"NPM1" "RPL37" 0.347
"NPM1" "RPL37A" 0.347
"NPM1" "RPL41" 0.354
"NPM1" "RPLP0" 0.475
"NPM1" "RPLP2" 0.347
"NPM1" "RPS2" 0.49
"NPM1" "RPS9" 0.542
"NPM1" "RPS23" 0.428
"NPM1" "SET" 0.428
"NPM1" "DYRK2" 0.349
"NPM1" "NIPSNAP1" 0.227
"NPM1" "PIAS1" 0.393
"NPM1" "HDAC3" 0.589
"NPM1" "SQSTM1" 0.55
"NPM1" "RPL14" 0.505
"NPM1" "MTA2" 0.43
"NPM1" "ARPC5" 0.378
"NPM1" "NPM3" 1
"NPM1" "PRMT5" 0.422
"NPM1" "MYBBP1A" 0.463
"NPM1" "NUDC" 0.33
"NPM1" "RPL35" 0.418
"NPM1" "PDAP1" 0.433
"NPM1" "EXOSC7" 0.389
"NPM1" "NUP210" 0.247
"NPM1" "DNAJC9" 0.073
"NPM1" "RPL13A" 0.403
"NPM1" "PADI4" 0.469
"NPM1" "CPSF1" 0.327
"NPM1" "GEMIN4" 0.332
"NPM1" "EXOSC3" 0.4
"NPM1" "CTNNBL1" 0.249
"NPM1" "PPAN" 0.938
"NPM1" "THOC2" 0.356
"NPM1" "LSM2" 0.197
"NPM1" "CENPH" 0.181
"NPM1" "KCTD17" 0.238
"NPM1" "OSBPL1A" 0.245
"NPM1" "FTSJ3" 0.222
"NPM1" "MRPL52" 0.3
"NPM1" "CHCHD4" 0.078
"NPM1" "TUBB" 0.551
"P2RY11" "PCBP1" 0.259
"P2RY11" "PCBP2" 0.268
"P2RY11" "PFDN2" 0.135
"P2RY11" "PLK1" 0.225
"P2RY11" "POLR2L" 0.252
"P2RY11" "PSMA4" 0.135
"P2RY11" "PSMA7" 0.135
"P2RY11" "PSMC4" 0.166
"P2RY11" "RANGAP1" 0.096
"P2RY11" "RPL4" 0.156
"P2RY11" "RPL7" 0.142
"P2RY11" "RPL10" 0.211
"P2RY11" "RPL11" 0.211
"P2RY11" "RPL15" 0.154
"P2RY11" "RPL18" 0.154
"P2RY11" "RPL30" 0.228
"P2RY11" "RPL27A" 0.156
"P2RY11" "RPL32" 0.154
"P2RY11" "RPL37" 0.156
"P2RY11" "RPLP0" 0.168
"P2RY11" "RPLP2" 0.156
"P2RY11" "RPN1" 0.242
"P2RY11" "RPS2" 0.182
"P2RY11" "RPS9" 0.198
"P2RY11" "RPS23" 0.132
"P2RY11" "RRM2" 0.043
"P2RY11" "SH3GL1" 0.551
"P2RY11" "TBCA" 0.199
"P2RY11" "HIST1H2AC" 0.214
"P2RY11" "RPL14" 0.153
"P2RY11" "POM121" 0.107
"P2RY11" "PRMT5" 0.163
"P2RY11" "MYBBP1A" 0.341
"P2RY11" "TUBGCP2" 0.144
"P2RY11" "HARS2" 0.13
"P2RY11" "RPL13A" 0.264
"P2RY11" "KPNA6" 0
"P2RY11" "GSPT2" 0.142
"P2RY11" "TIMM13" 0.043
"P2RY11" "ANAPC2" 0.039
"P2RY11" "CPSF1" 0.098
"P2RY11" "PYCR2" 0.262
"P2RY11" "EXOSC3" 0.076
"P2RY11" "DPH5" 0.094
"P2RY11" "PAF1" 0.212
"P2RY11" "KLHDC4" NA
"P2RY11" "CTNNBL1" 0.186
"P2RY11" "PRMT8" 0.252
"P2RY11" "EXOSC5" 0.187
"P2RY11" "XAB2" 0.264
"P2RY11" "LSM2" 0.12
"P2RY11" "MRPL17" 0.041
"P2RY11" "CHTF18" 0.072
"P2RY11" "MUS81" 0.305
"P2RY11" "ZNF598" 0.127
"P2RY11" "FTSJ3" 0.003
"P2RY11" "TRAPPC5" 0.065
"P2RY11" "TUBB" 0.399
"P2RY11" "POLR2J2" NA
"PAM" "TSC2" 0
"PCBP1" "PCBP2" 0.736
"PCBP1" "PGK1" 0.365
"PCBP1" "PLK1" 0.333
"PCBP1" "POLR2L" 0.632
"PCBP1" "PPIB" 0.328
"PCBP1" "PSMA4" 0.441
"PCBP1" "PSMA7" 0.441
"PCBP1" "PSMB4" 0.441
"PCBP1" "PSMC4" 0.493
"PCBP1" "RAB5C" 0.241
"PCBP1" "RPL4" 0.535
"PCBP1" "RPL7" 0.511
"PCBP1" "RPL8" 0.536
"PCBP1" "RPL10" 0.489
"PCBP1" "RPL11" 0.399
"PCBP1" "RPL15" 0.536
"PCBP1" "RPL18" 0.536
"PCBP1" "RPL30" 0.547
"PCBP1" "RPL27A" 0.535
"PCBP1" "RPL32" 0.536
"PCBP1" "RPL36AL" NA
"PCBP1" "RPL37" 0.535
"PCBP1" "RPLP0" 0.463
"PCBP1" "RPLP2" 0.535
"PCBP1" "RPN1" 0.52
"PCBP1" "RPS2" 0.534
"PCBP1" "RPS9" 0.512
"PCBP1" "RPS23" 0.459
"PCBP1" "RRM2" 0.311
"PCBP1" "SET" 0.5
"PCBP1" "SH3GL1" 0.466
"PCBP1" "SP1" 0.538
"PCBP1" "STAT3" 0.346
"PCBP1" "SURF4" 0.272
"PCBP1" "TBCA" 0.337
"PCBP1" "UGP2" 0.299
"PCBP1" "UQCRC2" 0.359
"PCBP1" "USP5" 0.372
"PCBP1" "SF3A2" 0.77
"PCBP1" "CLPP" 0.4
"PCBP1" "RBM10" NA
"PCBP1" "STK24" 0.439
"PCBP1" "BAZ1B" 0.51
"PCBP1" "RPL14" 0.515
"PCBP1" "ZBED1" 0.832
"PCBP1" "MTA2" 0.455
"PCBP1" "ATP6V1F" 0.245
"PCBP1" "COX5A" 0.383
"PCBP1" "ARPC5" 0.332
"PCBP1" "ARPC1B" 0.168
"PCBP1" "PRMT5" 0.348
"PCBP1" "MYBBP1A" 0.439
"PCBP1" "POLD3" 0.468
"PCBP1" "NUDC" 0.46
"PCBP1" "TUBGCP2" 0.256
"PCBP1" "WDR6" 0.302
"PCBP1" "RPL35" 0.526
"PCBP1" "DHX30" 0.203
"PCBP1" "EXOSC7" 0.496
"PCBP1" "PSME4" 0.462
"PCBP1" "SIN3B" 0.524
"PCBP1" "USP22" 0.48
"PCBP1" "HARS2" 0.491
"PCBP1" "RPL13A" 0.478
"PCBP1" "HSPBP1" 0.314
"PCBP1" "GSPT2" 0.527
"PCBP1" "TIMM13" 0.123
"PCBP1" "ANAPC2" 0.182
"PCBP1" "CPSF1" 0.649
"PCBP1" "PYCR2" 0.31
"PCBP1" "EXOSC3" 0.471
"PCBP1" "VPS28" 0.407
"PCBP1" "ISYNA1" 0.23
"PCBP1" "LSM7" 0.678
"PCBP1" "PCBP3" 0.932
"PCBP1" "PAF1" 0.488
"PCBP1" "ARHGAP17" 0.292
"PCBP1" "PPAN" 0.157
"PCBP1" "EXOSC5" 0.533
"PCBP1" "XAB2" 0.716
"PCBP1" "PLSCR3" 0.141
"PCBP1" "THOC2" 0.479
"PCBP1" "LSM2" 0.678
"PCBP1" "CHTF18" 0.323
"PCBP1" "PDCL3" 0.322
"PCBP1" "MUS81" 0.395
"PCBP1" "REEP4" 0.091
"PCBP1" "ZNF598" 0.402
"PCBP1" "FTSJ3" 0.422
"PCBP1" "TRAPPC5" 0.168
"PCBP1" "TUBB" 0.442
"PCBP1" "TSEN54" 0.438
"PCBP2" "POLR2L" 0.566
"PCBP2" "PPIB" 0.316
"PCBP2" "PSMA4" 0.483
"PCBP2" "PSMA7" 0.483
"PCBP2" "PSMC4" 0.426
"PCBP2" "RPL4" 0.457
"PCBP2" "RPL7" 0.456
"PCBP2" "RPL8" 0.463
"PCBP2" "RPL10" 0.469
"PCBP2" "RPL11" 0.427
"PCBP2" "RPL15" 0.463
"PCBP2" "RPL30" 0.554
"PCBP2" "RPL27A" 0.457
"PCBP2" "RPL32" 0.463
"PCBP2" "RPL37A" 0.457
"PCBP2" "RPLP0" 0.424
"PCBP2" "RPLP2" 0.457
"PCBP2" "RPN1" 0.41
"PCBP2" "RPS2" 0.467
"PCBP2" "RPS9" 0.458
"PCBP2" "RRM2" 0.211
"PCBP2" "SH3GL1" 0.391
"PCBP2" "SF3A2" 0.576
"PCBP2" "KHSRP" 0.557
"PCBP2" "BAZ1B" 0.455
"PCBP2" "RPL14" 0.455
"PCBP2" "MTA1" 0.464
"PCBP2" "MTA2" 0.394
"PCBP2" "PRMT5" 0.319
"PCBP2" "MYBBP1A" 0.425
"PCBP2" "TUBGCP2" 0.209
"PCBP2" "RPL35" 0.458
"PCBP2" "SIN3B" 0.427
"PCBP2" "HARS2" 0.37
"PCBP2" "RPL13A" 0.458
"PCBP2" "GSPT2" 0.446
"PCBP2" "TIMM13" 0.084
"PCBP2" "ANAPC2" 0.225
"PCBP2" "CPSF1" 0.508
"PCBP2" "GEMIN4" 0.332
"PCBP2" "EXOSC3" 0.482
"PCBP2" "PPAN" 0.157
"PCBP2" "EXOSC5" 0.574
"PCBP2" "XAB2" 0.559
"PCBP2" "THOC2" 0.424
"PCBP2" "LSM2" 0.498
"PCBP2" "MUS81" 0.381
"PCBP2" "ZNF598" 0.312
"PCBP2" "FTSJ3" 0.273
"PCBP2" "TSEN54" 0.25
"PCNT" "PLK1" 0.546
"PCNT" "MTA2" 0.363
"PCNT" "TUBGCP2" 0.678
"PCNT" "DYNC1LI1" 0.624
"PEPD" "PPIB" 0.224
"PEPD" "PSMA4" 0.459
"PEPD" "PSMC4" 0.587
"PEPD" "RPLP0" 0.515
"PEPD" "RPS9" 0.515
"PEPD" "GSPT2" 0.515
"PEPD" "TIMM13" 0.036
"PEPD" "ARHGAP17" 0.171
"PEPD" "CNDP2" 0.176
"PF4" "SPARC" 0.408
"PF4" "TMSB4X" 0.471
"PF4" "VEGFB" 0.535
"PF4" "VWF" 0.389
"PFDN1" "PFDN2" NA
"PFDN1" "PSMA4" NA
"PFDN1" "RPL4" NA
"PFDN1" "RPL7" NA
"PFDN1" "RPL11" NA
"PFDN1" "RPL15" NA
"PFDN1" "RPL18" NA
"PFDN1" "RPL27A" NA
"PFDN1" "RPL32" NA
"PFDN1" "RPL36AL" NA
"PFDN1" "RPL37" NA
"PFDN1" "RPLP0" NA
"PFDN1" "RPLP2" NA
"PFDN1" "RPS23" NA
"PFDN1" "SH3GL1" NA
"PFDN1" "RPL14" NA
"PFDN1" "NUBP2" NA
"PFDN1" "PRMT5" NA
"PFDN1" "RPL35" NA
"PFDN1" "TIMM13" NA
"PFDN1" "GIT1" NA
"PFDN1" "LSM2" NA
"PFDN1" "MRPS24" NA
"PFDN1" "CHCHD4" NA
"PFDN1" "TUBB2B" NA
"PFDN2" "PGK1" 0.085
"PFDN2" "POLR2L" 0.106
"PFDN2" "PSMA4" 0.07
"PFDN2" "PSMA7" 0.07
"PFDN2" "PSMB4" 0.07
"PFDN2" "PSMC4" 0.212
"PFDN2" "RPL4" 0.093
"PFDN2" "RPL11" 0.117
"PFDN2" "RPLP2" 0.093
"PFDN2" "RPS9" 0.185
"PFDN2" "TBCA" 1
"PFDN2" "ZNHIT1" 0.313
"PFDN2" "RPL35" 0.091
"PFDN2" "GSPT2" 0.106
"PFDN2" "TIMM13" 0.149
"PFDN2" "PAF1" 0.202
"PFDN2" "PPAN" 0.251
"PFDN2" "TUBB" 0.262
"PFDN2" "TUBB2B" 0.343
"PGK1" "PPIB" 0.142
"PGK1" "PSMA4" 0.294
"PGK1" "PSMA7" 0.294
"PGK1" "PSMB4" 0.294
"PGK1" "PSMC4" 0.297
"PGK1" "RAB5C" 0.14
"PGK1" "RPL4" 0.329
"PGK1" "RPL7" 0.315
"PGK1" "RPL8" 0.335
"PGK1" "RPL10" 0.342
"PGK1" "RPL11" 0.309
"PGK1" "RPL15" 0.335
"PGK1" "RPL30" 0.327
"PGK1" "RPL27A" 0.329
"PGK1" "RPL32" 0.335
"PGK1" "RPL36AL" NA
"PGK1" "RPLP0" 0.327
"PGK1" "RPLP2" 0.329
"PGK1" "RPN1" 0.379
"PGK1" "RPS2" 0.33
"PGK1" "RPS9" 0.325
"PGK1" "RPS23" 0.306
"PGK1" "UGP2" 0.303
"PGK1" "UQCRC2" 0.35
"PGK1" "RPL14" 0.322
"PGK1" "COX5A" 0.626
"PGK1" "ENTPD4" 0.204
"PGK1" "NUDC" 0.401
"PGK1" "RPL35" 0.32
"PGK1" "HARS2" 0.294
"PGK1" "RPL13A" 0.341
"PGK1" "PYCR2" 0.329
"PGK1" "MRPL16" 0.213
"PGK1" "PPAN" 0.088
"PGK1" "SH3GLB2" NA
"PGK1" "DDA1" 0.445
"PGK1" "TRAPPC5" 0.054
"PGK1" "TUBB" 0.389
"PGK1" "POLR2J2" NA
"PGK1" "TUBB2B" 0.243
"PHF1" "TFCP2" 0.517
"PITX1" "ZBTB32" 0.377
"PLAUR" "PLP2" 0.499
"PLAUR" "TBCA" 0.369
"PLAUR" "VTN" 0.609
"PLCB2" "PLCB3" 0.771
"PLCB2" "SLC9A3R2" 0.388
"PLCB2" "PIP5K1C" 0.34
"PLCB2" "PROK2" 0.401
"PLCB3" "PRKCG" 0.35
"PLCB3" "SLC9A3R2" 0.388
"PLCB3" "PIP5K1C" 0.303
"PLCB3" "PROK2" 0.433
"PLK1" "POLR2L" 0.377
"PLK1" "PPIB" 0.138
"PLK1" "PSMA4" 0.282
"PLK1" "PSMA7" 0.282
"PLK1" "PSMB4" 0.282
"PLK1" "PSMC4" 0.312
"PLK1" "RANGAP1" 0.12
"PLK1" "RPL4" 0.309
"PLK1" "RPL18" 0.314
"PLK1" "RPLP2" 0.309
"PLK1" "RPN1" 0.373
"PLK1" "RPS9" 0.39
"PLK1" "RRM2" 0.319
"PLK1" "SNCB" 0.238
"PLK1" "TSC2" 0.59
"PLK1" "HIST1H2AC" 0.332
"PLK1" "HDAC3" 0.627
"PLK1" "PKMYT1" 0.593
"PLK1" "ZBED1" 0.801
"PLK1" "MTA2" 0.349
"PLK1" "PRMT5" 0.454
"PLK1" "TACC3" 0.496
"PLK1" "MYBBP1A" 0.481
"PLK1" "POLD3" 0.32
"PLK1" "NUDC" 0.304
"PLK1" "TUBGCP2" 0.413
"PLK1" "PSME4" 0.354
"PLK1" "KPNA6" 0.678
"PLK1" "TIMM13" 0.176
"PLK1" "ANAPC2" 0.162
"PLK1" "GEMIN4" 0.123
"PLK1" "DYNC1LI1" 0.416
"PLK1" "CALML5" 0.4
"PLK1" "PPAN" 0.347
"PLK1" "EXOSC5" 0.237
"PLK1" "XAB2" 0.324
"PLK1" "CHTF18" 0.304
"PLK1" "CENPH" 0.079
"PLK1" "MUS81" 0.381
"PLK1" "BRSK1" 0.534
"PLK1" "CNTROB" 0.296
"PLK1" "TUBB" 0.654
"PLK1" "HIST1H2AA" 0.754
"PLP2" "POR" 0.406
"PLP2" "TBXAS1" 0.087
"PLP2" "SEC61A1" 0.277
"PLP2" "TUBB" 0.424
"POLR2L" "POR" 0.312
"POLR2L" "PPIB" 0.1
"POLR2L" "PSMA4" 0.318
"POLR2L" "PSMA7" 0.318
"POLR2L" "PSMB4" 0.318
"POLR2L" "PSMC4" 0.448
"POLR2L" "RPL4" 0.479
"POLR2L" "RPL7" 0.489
"POLR2L" "RPL10" 0.512
"POLR2L" "RPL11" 0.448
"POLR2L" "RPL15" 0.483
"POLR2L" "RPL30" 0.455
"POLR2L" "RPL27A" 0.479
"POLR2L" "RPL32" 0.483
"POLR2L" "RPL36AL" NA
"POLR2L" "RPL37" 0.479
"POLR2L" "RPL37A" 0.479
"POLR2L" "RPLP0" 0.47
"POLR2L" "RPLP2" 0.479
"POLR2L" "MRPS12" 0.465
"POLR2L" "RPN1" 0.486
"POLR2L" "RPS2" 0.498
"POLR2L" "RPS9" 0.496
"POLR2L" "RPS23" 0.453
"POLR2L" "RRM2" 0.204
"POLR2L" "SMARCD3" 0.589
"POLR2L" "TBCA" 0.337
"POLR2L" "SF3A2" 0.577
"POLR2L" "HIST1H2AC" 0.198
"POLR2L" "RPL14" 0.49
"POLR2L" "ATP6V1F" 0.193
"POLR2L" "ENTPD4" 0.148
"POLR2L" "ARPC5" 0.276
"POLR2L" "ARPC1B" 0.147
"POLR2L" "PRMT5" 0.362
"POLR2L" "MYBBP1A" 0.586
"POLR2L" "NUDC" 0.328
"POLR2L" "RPL35" 0.48
"POLR2L" "USP22" 0.521
"POLR2L" "HARS2" 0.457
"POLR2L" "RPL13A" 0.492
"POLR2L" "TIMM13" 0.059
"POLR2L" "ANAPC2" 0.094
"POLR2L" "CPSF1" 0.562
"POLR2L" "SEC61A1" 0.055
"POLR2L" "EXOSC3" 0.451
"POLR2L" "FIS1" 0.22
"POLR2L" "LSM7" 0.489
"POLR2L" "PAF1" 0.582
"POLR2L" "PPAN" 0.157
"POLR2L" "EXOSC5" 0.466
"POLR2L" "XAB2" 0.719
"POLR2L" "THOC2" 0.347
"POLR2L" "LSM2" 0.489
"POLR2L" "UBL5" 0.544
"POLR2L" "SMAP1" 0.106
"POLR2L" "MUS81" 0.434
"POLR2L" "YIF1B" 0.282
"POLR2L" "FTSJ3" 0.25
"POLR2L" "TRAPPC5" 0.065
"POLR2L" "HIST1H2AA" 0.485
"POLR2L" "POLR2J2" NA
"POR" "PPIB" 0.039
"POR" "RPL4" 0.216
"POR" "SURF4" 0.168
"POR" "SLC39A7" 0
"POR" "ATP6V1F" 0.285
"POR" "ENTPD4" 0.042
"POR" "PYCR2" 0.248
"POR" "SEC61A1" 0.01
"POU3F1" "POU3F4" 0.062
"POU3F4" "SIX3" 0.169
"PPIB" "PSMA4" 0.118
"PPIB" "PSMA7" 0.118
"PPIB" "PSMB4" 0.118
"PPIB" "PSMC4" 0.149
"PPIB" "RAB5B" 0.022
"PPIB" "RAB5C" 0.024
"PPIB" "RANGAP1" 0.015
"PPIB" "RPL4" 0.097
"PPIB" "RPL7" 0.08
"PPIB" "RPL8" 0.1
"PPIB" "RPL10" 0.131
"PPIB" "RPL11" 0.176
"PPIB" "RPL15" 0.1
"PPIB" "RPL18" 0.1
"PPIB" "RPL30" 0.25
"PPIB" "RPL27A" 0.097
"PPIB" "RPL32" 0.1
"PPIB" "RPL36AL" NA
"PPIB" "RPL37" 0.097
"PPIB" "RPL37A" 0.097
"PPIB" "RPLP0" 0.086
"PPIB" "RPLP2" 0.097
"PPIB" "MRPS12" 0.111
"PPIB" "RPN1" 0.241
"PPIB" "RPS2" 0.092
"PPIB" "RPS9" 0.146
"PPIB" "RPS23" 0.086
"PPIB" "RRM2" 0
"PPIB" "SET" 0.146
"PPIB" "SLC3A2" 0.007
"PPIB" "SMARCD3" 0.227
"PPIB" "SP1" 0.299
"PPIB" "STAT3" 0.167
"PPIB" "STAT5A" 0.134
"PPIB" "SURF4" 0.071
"PPIB" "TBCA" 0.876
"PPIB" "UGP2" 0.003
"PPIB" "SLC39A7" 0.054
"PPIB" "STK24" 0.247
"PPIB" "HDAC3" 0.206
"PPIB" "RPL14" 0.086
"PPIB" "ZBED1" 0.251
"PPIB" "ATP6V1F" 0.031
"PPIB" "ENTPD4" 0
"PPIB" "ARPC5" 0.075
"PPIB" "ARPC1B" 0.054
"PPIB" "TNIP1" 0.249
"PPIB" "NPM3" 0
"PPIB" "PRMT5" 0.103
"PPIB" "ZNHIT1" 0.011
"PPIB" "CRTAP" 0.4
"PPIB" "MYBBP1A" 0.153
"PPIB" "RABAC1" NA
"PPIB" "NUDC" 0.438
"PPIB" "OS9" 0.113
"PPIB" "RPL35" 0.089
"PPIB" "GABARAP" 0.021
"PPIB" "USP22" 0.225
"PPIB" "HARS2" 0.094
"PPIB" "RPL13A" 0.089
"PPIB" "TXN2" 0
"PPIB" "TIMM13" 0.03
"PPIB" "ANAPC2" 0.072
"PPIB" "CPSF1" 0.022
"PPIB" "PYCR2" 0.019
"PPIB" "SEC61A1" 0.001
"PPIB" "FIS1" 0.094
"PPIB" "ISYNA1" 0
"PPIB" "DPH5" 0.285
"PPIB" "PAF1" 0.16
"PPIB" "UBE2R2" 0.156
"PPIB" "ARHGAP17" 0.027
"PPIB" "QRSL1" 0.042
"PPIB" "CNDP2" 0
"PPIB" "XAB2" 0.139
"PPIB" "LSM2" 0.032
"PPIB" "FKBP10" NA
"PPIB" "MRPL17" 0.034
"PPIB" "PDCL3" 0.228
"PPIB" "MUS81" 0.044
"PPIB" "SLC44A4" 0.128
"PPIB" "FTSJ3" 0.013
"PPIB" "TRAPPC5" 0
"PPIB" "TUBB" 0.169
"PPIB" "MRPL21" 0.034
"PPIB" "POLR2J2" NA
"PPP2R5A" "PSMA4" 0.324
"PPP2R5A" "PSMA7" 0.324
"PPP2R5A" "PSMC4" 0.343
"PPP2R5A" "RPL7" 0.323
"PPP2R5A" "RPLP2" 0.401
"PPP2R5A" "SET" 0.283
"PPP2R5A" "EIF4G3" 0.323
"PPP3CC" "RPLP2" 0.289
"PPP3CC" "GSPT2" 0.268
"PPP3CC" "BIN2" 0.081
"PPP3CC" "ARHGAP17" 0.199
"PPP3CC" "PPAN" 0
"PPP3CC" "PDCL3" 0.212
"PPP3CC" "PPP1R1B" 0.673
"PRKCG" "RGS2" 0.314
"PRRG2" "FATE1" NA
"PSMA4" "PSMA7" 1
"PSMA4" "PSMB4" 1
"PSMA4" "PSMC4" 0.803
"PSMA4" "RAB5C" 0.097
"PSMA4" "RANGAP1" 0
"PSMA4" "RPL4" 0.505
"PSMA4" "RPL7" 0.406
"PSMA4" "RPL8" 0.492
"PSMA4" "RPL10" 0.407
"PSMA4" "RPL11" 0.36
"PSMA4" "RPL15" 0.492
"PSMA4" "RPL18" 0.492
"PSMA4" "RPL30" 0.41
"PSMA4" "RPL27A" 0.505
"PSMA4" "RPL32" 0.492
"PSMA4" "RPL36AL" NA
"PSMA4" "RPL37" 0.505
"PSMA4" "RPL37A" 0.505
"PSMA4" "RPLP0" 0.41
"PSMA4" "RPLP2" 0.505
"PSMA4" "RPN1" 0.627
"PSMA4" "RPS2" 0.489
"PSMA4" "RPS9" 0.424
"PSMA4" "RPS23" 0.411
"PSMA4" "RRM2" 0.079
"PSMA4" "SET" 0.407
"PSMA4" "SH3GL1" 0.348
"PSMA4" "SURF4" 0.114
"PSMA4" "TBCA" 0.101
"PSMA4" "UBE2V1" 0.406
"PSMA4" "UGP2" 0.15
"PSMA4" "UQCRC2" 0.292
"PSMA4" "ZNF35" 0.404
"PSMA4" "CLPP" 0.774
"PSMA4" "RBM10" NA
"PSMA4" "HIST1H2AC" 0.19
"PSMA4" "STK24" 0.362
"PSMA4" "EIF4G3" 0.355
"PSMA4" "HDAC3" 0.305
