"symbol1"	"symbol2"	"MF"
"RPS9"	"RPL37A"	0.255
"RPS9"	"RPL41"	0.274
"RPS9"	"RPLP0"	0.333
"RPS9"	"RPL14"	0.237
"RPS9"	"CSNK1E"	0.116
"RPS9"	"EEF1G"	0.054
"RPS9"	"RPL32"	0.271
"RPS9"	"EIF4A2"	0.116
"RPS9"	"FAU"	0.285
"RPS9"	"EIF5A"	0.171
"HDAC3"	"TPM2"	0.068
"HDAC3"	"GATA2"	0.148
"HDAC3"	"TCF7"	0.056
"HDAC3"	"PRAM1"	0.113
"HDAC3"	"SIN3B"	0.27
"HDAC3"	"H2AFY"	0.156
"HDAC3"	"BAZ1B"	0.095
"HDAC3"	"FAU"	0.046
"HDAC3"	"SP1"	0.155
"HDAC3"	"POLR2L"	0.101
"HDAC3"	"IRF3"	0.093
"HDAC3"	"HIST1H2AC"	0.046
"HDAC3"	"CEBPA"	0.158
"HDAC3"	"ZNF148"	0.05
"HDAC3"	"PRMT5"	0.138
"HDAC3"	"KLF6"	0.054
"HDAC3"	"MTA1"	0.326
"HDAC3"	"ISYNA1"	0.095
"HDAC3"	"ACTA1"	0.06
"HDAC3"	"HINT1"	0.162
"HDAC3"	"SUDS3"	0.288
"ACHE"	"MGAM"	0.115
"ACHE"	"CALB2"	0.249
"ACHE"	"HTR3A"	0.114
"ACHE"	"CNGA2"	0.045
"ACHE"	"TH"	0.105
"DCXR"	"SPHK1"	0.095
"DCXR"	"NES"	0.046
"CDC25A"	"PRMT5"	0.1
"CDC25A"	"CAMKK2"	0.107
"CDC25A"	"PSME4"	0.058
"CDC25A"	"CKS1B"	0.13
"CDC25A"	"RRM2"	0.115
"CDC25A"	"HRAS"	0.124
"CDC25A"	"PSMA7"	0.144
"CDC25A"	"BRSK1"	0.104
"CDC25A"	"FOXM1"	0.116
"OR5A2"	"GNB1"	0.031
"OR5A2"	"ADRBK1"	NA
"GP9"	"GNB2"	0.095
"GP9"	"PIK3R5"	0.046
"GP9"	"DIRAS2"	0.046
"GP9"	"EEF1G"	0.095
"GP9"	"GNB1"	0.095
"GP9"	"HRAS"	0.095
"GP9"	"WDTC1"	0.095
"GP9"	"DIRAS3"	0.095
"GP9"	"GNAI2"	0.095
"HINT1"	"FAU"	0.046
"HINT1"	"UBE2V1"	0.119
"HINT1"	"TBCA"	0.066
"HINT1"	"SIN3B"	0.128
"HINT1"	"RPLP0"	0.047
"HINT1"	"RPS21"	0.047
"HINT1"	"RPL11"	0.107
"HINT1"	"SUDS3"	0.231
"HINT1"	"UQCRQ"	0.142
"HINT1"	"RPL15"	0.055
"HINT1"	"PFDN2"	0.076
"HINT1"	"FHIT"	0.196
"RAB24"	"RBM10"	0.06
"ZNHIT1"	"ANP32E"	0.066
"ZNHIT1"	"CSNK2B"	0.157
"ZNHIT1"	"ACTA1"	0.065
"ORMDL3"	"IL13"	0.095
"ORMDL3"	"DDOST"	0.095
"IL13"	"SOCS1"	0.095
"IL13"	"GATA2"	0.095
"IL13"	"CSF3R"	0.095
"IL13"	"STAT5A"	0.095
"IL13"	"IL7R"	0.095
"IL13"	"STAT4"	0.095
"IL13"	"CXCR4"	0.095
"IL13"	"SERPINB5"	0.095
"IL13"	"IL6R"	0.095
"IL13"	"TNF"	0.095
"IL13"	"HBD"	0.095
"RFXANK"	"HLA-DRA"	0
"RFXANK"	"POU3F4"	0.146
"TRIM56"	"TRIM22"	0.026
"TRIM56"	"LSM2"	0.158
"GNB2"	"GNB1"	0.329
"GNB2"	"FSHR"	0.047
"GNB2"	"WNT11"	0.052
"GNB2"	"CACNA1A"	0.047
"GNB2"	"HRAS"	0.162
"GNB2"	"ADM2"	0.361
"GNB2"	"OPTC"	0
"GNB2"	"NPW"	0.095
"GNB2"	"DIRAS3"	0.095
"GNB2"	"PIK3R5"	0.157
"GNB2"	"RTN4RL2"	0
"GNB2"	"ADRBK1"	NA
"GNB2"	"GNAI2"	0.232
"GNB2"	"CXCR4"	0.079
"GNB2"	"RHOG"	0.222
"GNB2"	"CACNA1H"	0.053
"GNB2"	"CORT"	0.071
"GNB2"	"P2RY11"	0
"GNB2"	"GRM4"	0
"GNB2"	"HTR4"	0
"GNB2"	"IGFALS"	0.095
"GNB2"	"UTS2R"	0
"GNB2"	"DIRAS2"	0.046
"GNB2"	"GPR20"	0
"SOX14"	"GATA2"	0.198
"PCBP1"	"GTF2F1"	0.129
"PCBP1"	"POLR2L"	0.043
"PCBP1"	"XAB2"	0.095
"PCBP1"	"CTNNBL1"	0.074
"PCBP1"	"FTL"	0.066
"PCBP1"	"PCBP2"	0.171
"PCBP1"	"LSM2"	0.192
"PCBP1"	"CPSF1"	0.217
"PCBP1"	"ECHS1"	0.06
"HOXC4"	"POLR2L"	0.033
"HOXC4"	"HIST1H2AC"	0.256
"PAM"	"CYB561"	0.192
"PAM"	"SERPINB5"	0.039
"PAM"	"FAU"	0.046
"IL7R"	"IL6R"	0.214
"IL7R"	"TNF"	0.064
"IL7R"	"SPN"	0.055
"IL7R"	"STAT5A"	0.03
"IL7R"	"STAT4"	0.041
"IL7R"	"SLAMF1"	0.275
"IL7R"	"LAMP1"	0.055
"IL7R"	"CXCR4"	0.254
"IL7R"	"P2RY8"	0.298
"SLAMF1"	"TREX1"	0.088
"SLAMF1"	"SIGLEC1"	0.046
"SLAMF1"	"PSMA7"	0.126
"KCNK3"	"GABRD"	0.239
"GABARAP"	"ACTA1"	0.131
"GABARAP"	"SQSTM1"	0.209
"GABARAP"	"GABRD"	0.068
"GABARAP"	"WDR81"	0.081
"GABARAP"	"FAU"	0.046
"ASL"	"POR"	0.1
"ASL"	"CNDP2"	0.142
"ASL"	"GNL1"	0.028
"CALB2"	"CACNA1A"	0.046
"CALB2"	"FGF8"	0.046
"CALB2"	"ACTA1"	0.198
"CALB2"	"OBSCN"	0.046
"CALB2"	"POR"	0.198
"CALB2"	"TUBB"	0.198
"CALB2"	"CAMK2A"	0.046
"CALB2"	"TNNI1"	0.046
"CALB2"	"TH"	0.046
"CALB2"	"EEF1G"	0.046
"CALB2"	"FAU"	0.046
"CALB2"	"NES"	0.046
"CALB2"	"MYO18B"	NA
"MRC2"	"CD207"	0.055
"MRC2"	"PLAUR"	0.152
"DRAP1"	"FOXH1"	0.215
"MUS81"	"APEX2"	0.407
"MUS81"	"FANCG"	0.039
"EEF2"	"HCFC1"	0.105
"EEF2"	"RPL11"	0.199
"EEF2"	"RPS21"	0.154
"EEF2"	"RPL27A"	0.154
"EEF2"	"FAU"	0.285
"EEF2"	"RPLP2"	0.067
"EEF2"	"EIF4EBP1"	0.071
"EEF2"	"RPL15"	0.234
"EEF2"	"RPL13A"	0.16
"EEF2"	"DPH5"	0
"EEF2"	"NDUFV1"	0
"EEF2"	"RPL37A"	0.154
"EEF2"	"MRPS12"	0.154
"EEF2"	"GSPT2"	0.229
"EEF2"	"XAB2"	0.095
"EEF2"	"RPL14"	0.234
"EEF2"	"RPL32"	0.142
"EEF2"	"EIF4A2"	0.137
"EEF2"	"ISYNA1"	0.067
"EEF2"	"ACTA1"	0.118
"EEF2"	"EIF5A"	0.277
"EEF2"	"MDH2"	0.142
"EEF2"	"STK11"	0.096
"EEF2"	"RPL7"	0.165
"EEF2"	"TUBB"	0.134
"EEF2"	"LSM2"	0.221
"EEF2"	"RPS2"	0.246
"EEF2"	"RPL4"	0.154
"EEF2"	"EEF1G"	0.192
"EEF2"	"RPL36AL"	0.095
"EEF2"	"RPL18"	0.142
"EEF2"	"WDTC1"	0.095
"EEF2"	"PGK1"	0.109
"EEF2"	"RPL10"	0.137
"EEF2"	"RPL41"	0.174
"EEF2"	"RPLP0"	0.169
"EEF2"	"PPP2R4"	NA
"EEF2"	"RHOT2"	0.114
"SNCB"	"ALAS2"	0.136
"MRPS12"	"RPL15"	0.264
"MRPS12"	"RPL4"	0.293
"MRPS12"	"RPL36AL"	0.095
"MRPS12"	"RPL18"	0.322
"MRPS12"	"RPL13A"	0.316
"MRPS12"	"RPS21"	0.293
"MRPS12"	"RPL27A"	0.293
"MRPS12"	"RPL11"	0.267
"MRPS12"	"MRPL52"	0.498
"MRPS12"	"GSPT2"	0.149
"MRPS12"	"RPL10"	0.251
"MRPS12"	"RPL37A"	0.293
"MRPS12"	"RPLP0"	0.292
"MRPS12"	"MRPS24"	0.322
"MRPS12"	"RPL14"	0.264
"MRPS12"	"RPL32"	0.322
"MRPS12"	"MRPL21"	0.322
"MRPS12"	"EIF5A"	0.178
"MRPS12"	"FAU"	0.285
"MRPS12"	"RPL7"	0.26
"MRPS12"	"RPLP2"	0.246
"MRPS12"	"RPS2"	0.233
"BAD"	"MCL1"	0.069
"BAD"	"BBC3"	0.14
"BAD"	"BID"	0.071
"RPL15"	"RPL10"	0.231
"RPL15"	"EXOSC3"	0.122
"RPL15"	"RPL37A"	0.264
"RPL15"	"RPL41"	0.279
"RPL15"	"RPLP0"	0.267
"RPL15"	"RPL14"	0.34
"RPL15"	"EEF1G"	0.2
"RPL15"	"RPL32"	0.276
"RPL15"	"EIF4A2"	0.107
"RPL15"	"FAU"	0.285
"RPL15"	"EIF5A"	0.169
"RPL15"	"DDOST"	0.047
"RPL15"	"RPL7"	0.244
"RPL15"	"RPS21"	0.264
"RPL15"	"RPL27A"	0.264
"RPL15"	"RPL11"	0.248
"RPL15"	"RPLP2"	0.221
"RPL15"	"RPS2"	0.291
"RPL15"	"RPL4"	0.264
"RPL15"	"GSPT2"	0.143
"RPL15"	"RPL36AL"	0.095
"RPL15"	"RPL18"	0.276
"RPL15"	"RPL13A"	0.278
"HCFC1"	"FOXK1"	0.102
"HCFC1"	"HIST1H2AC"	0.046
"HCFC1"	"SIN3B"	0.143
"HCFC1"	"SP1"	0.155
"HRAS"	"RTN4RL2"	0
"HRAS"	"RASSF7"	0.095
"HRAS"	"SDHC"	0.122
"HRAS"	"SPHK1"	0.161
"HRAS"	"SYNGAP1"	NA
"HRAS"	"FHIT"	0.146
"HRAS"	"EPHB3"	0.071
"HRAS"	"S100A6"	0.115
"HRAS"	"MCL1"	0.066
"HRAS"	"ACTA1"	0.167
"HRAS"	"CALML5"	0.098
"HRAS"	"TNF"	0.114
"HRAS"	"VAV1"	0.086
"HRAS"	"S100A8"	0.152
"HRAS"	"SOS1"	0.066
"HRAS"	"GNB1"	0.162
"HRAS"	"STK11"	0.167
"HRAS"	"TP73"	0.092
"HRAS"	"RGS14"	0.057
"HRAS"	"SOCS1"	0.052
"HRAS"	"SLC3A2"	0.099
"HRAS"	"FGF8"	0.105
"HRAS"	"OPTC"	0
"HRAS"	"STAT5A"	0.073
"HRAS"	"EIF4EBP1"	0.059
"HRAS"	"FOXM1"	0.091
"HRAS"	"RASGRP2"	0.108
"HRAS"	"GNAI2"	0.275
"HRAS"	"WDTC1"	0.095
"HRAS"	"SLC9A3R2"	0.157
"HRAS"	"CAMK2A"	0.104
"HRAS"	"IGFALS"	0.095
"HRAS"	"HCK"	0.099
"HRAS"	"SP1"	0.141
"HRAS"	"LCE3C"	0.054
"HRAS"	"CEBPA"	0.08
"HRAS"	"PIK3R5"	0.064
"TBX5"	"WNT11"	0.133
"TBX5"	"FGF8"	0.038
"TBX5"	"TNNT2"	0.061
"IRF3"	"IFITM1"	0.095
"IRF3"	"HLA-DRB1"	0.032
"IRF3"	"HLA-G"	0.125
"IRF3"	"IFI30"	0.047
"IRF3"	"IFIT2"	0.1
"IRF3"	"HLA-DRA"	0.047
"IRF3"	"TREX1"	0.137
"IRF3"	"SOCS1"	0.047
"IRF3"	"ADAR"	0.094
"IRF3"	"TRIM22"	0.162
"IRF3"	"TRIM46"	NA
"IRF3"	"HLA-DQA2"	0
"IRF3"	"GTF2F1"	0.161
"IRF3"	"IRF7"	0.24
"IRF3"	"IRF2"	0.244
"IRF3"	"TNF"	0.18
"IRF3"	"TRIM3"	0.051
"BRSK1"	"CAMKK2"	0.236
"BRSK1"	"STK11"	0.284
"BRSK1"	"EEF1G"	0.054
"BRSK1"	"PRMT5"	0.166
"VANGL1"	"DLG5"	0.095
"VANGL1"	"WNT11"	0.095
"VANGL1"	"ADAR"	0.095
"CKS1B"	"FOXM1"	0.125
"CKS1B"	"DNAJC9"	0.081
"CKS1B"	"RRM2"	0.068
"CYP4A11"	"SCNN1D"	0
"CYP4A11"	"PLA2G2F"	0.107
"CYP4A11"	"LSS"	0.142
"CYP4A11"	"CHDH"	0.268
"CYP4A11"	"POR"	0.214
"VEGFB"	"TMSB4X"	0.09
"RPL4"	"RPS21"	0.293
"RPL4"	"RPL27A"	0.293
"RPL4"	"RPL11"	0.267
"RPL4"	"RPLP2"	0.246
"RPL4"	"RPL13A"	0.316
"RPL4"	"ATP5G2"	NA
"RPL4"	"GSPT2"	0.149
"RPL4"	"EXOSC3"	0.127
"RPL4"	"RPL37A"	0.293
"RPL4"	"RPL14"	0.264
"RPL4"	"RPL32"	0.322
"RPL4"	"PSTPIP1"	0.074
"RPL4"	"EIF4A2"	0.109
"RPL4"	"EIF5A"	0.178
"RPL4"	"FTSJ3"	0.109
"RPL4"	"RPL7"	0.26
"RPL4"	"RPS2"	0.233
"RPL4"	"RPL18"	0.322
"RPL4"	"DDOST"	0.039
"RPL4"	"RPL36AL"	0.095
"RPL4"	"PGK1"	0.09
"RPL4"	"RPL10"	0.251
"RPL4"	"RPL41"	0.312
"RPL4"	"RPLP0"	0.292
"RPL4"	"EEF1G"	0.066
"RPL4"	"FAU"	0.285
"RPL4"	"MYBBP1A"	0.137
"GSTM1"	"COMT"	0.154
"ARR3"	"ADRBK1"	NA
"ARR3"	"CXCR4"	0.095
"ARR3"	"KCNE1"	0.095
"CD7"	"CEBPA"	0
"CD7"	"SPN"	0
"ADRBK1"	"FSHR"	NA
"ADRBK1"	"GNB1"	NA
"ADRBK1"	"OR6N1"	NA
"ADRBK1"	"CXCR4"	NA
"ADRBK1"	"P2RY11"	NA
"ADRBK1"	"OR1M1"	NA
"ADRBK1"	"UTS2R"	NA
"ADRBK1"	"CSNK1E"	NA
"ADRBK1"	"GIT1"	NA
"ADRBK1"	"OR2Z1"	NA
"ADRBK1"	"OR4C46"	NA
"SEZ6L2"	"DOC2A"	NA
"ACAD9"	"TXNRD2"	0.217
"ACAD9"	"NDUFV1"	0.321
"ACAD9"	"NDUFA3"	0.321
"ACAD9"	"ECHS1"	0.115
"TCAP"	"TNNI1"	0.095
"TCAP"	"OBSCN"	0.307
"TCAP"	"TNNT2"	0.182
"TCAP"	"TPM2"	0.249
"CAMKK2"	"STK11"	0.184
"CAMKK2"	"CALML5"	0.173
"NFKBIB"	"NFKB2"	0.145
"NFKBIB"	"CORT"	0.071
"NFKBIB"	"TNF"	0.074
"NFKBIB"	"PSME4"	0.055
"NFKBIB"	"PSMA7"	0.057
"GNAI2"	"PIK3R5"	0.236
"GNAI2"	"RTN4RL2"	0
"GNAI2"	"RHOG"	0.255
"GNAI2"	"CXCR4"	0.056
"GNAI2"	"FSHR"	0.047
"GNAI2"	"CACNA1A"	0.047
"GNAI2"	"SLC3A2"	0.087
"GNAI2"	"PTPRU"	0.128
"GNAI2"	"GNB1"	0.232
"GNAI2"	"RGS14"	0.057
"GNAI2"	"OPTC"	0
"GNAI2"	"NPW"	0.095
"GNAI2"	"DIRAS3"	0.095
"GNAI2"	"CORT"	0.195
"GNAI2"	"DHX30"	0.191
"GNAI2"	"GRM4"	0
"GNAI2"	"IGFALS"	0.095
"GNAI2"	"HCK"	0.137
"GNAI2"	"DIRAS2"	0.465
"BAI1"	"RHOG"	NA
"SPHK1"	"ANAPC2"	0.095
"SPHK1"	"TNF"	0.133
"SPHK1"	"PPAP2C"	NA
"KLHDC3"	"SOS1"	0.074
"KLHDC3"	"RASGRP2"	0.062
"ANAPC2"	"KLC2"	0.095
"ANAPC2"	"SOCS1"	0.095
"ANAPC2"	"PSMA7"	0.095
"ANAPC2"	"MIB2"	0.095
"ANAPC2"	"PCGF6"	0.095
"ANAPC2"	"HIST1H2AC"	0.046
"ANAPC2"	"ASB2"	0.095
"ANAPC2"	"HECTD3"	0.095
"ANAPC2"	"PSME4"	0.095
"ANAPC2"	"RNF130"	0
"ANAPC2"	"UBE2V1"	0.095
"ANAPC2"	"IFIT2"	0.095
"TSC22D3"	"SCNN1D"	0
"KLC2"	"RHOG"	0.074
"KLC2"	"KIF1A"	0.11
"KLC2"	"LSMD1"	NA
"KLC2"	"SURF4"	0.095
"KLC2"	"HLA-DMA"	0.046
"KLC2"	"HLA-DRB1"	0.046
"KLC2"	"NFKB2"	0.047
"KLC2"	"HLA-DQA2"	0
"KLC2"	"OSBPL1A"	0.063
"KLC2"	"DYNC1H1"	0.079
"KLC2"	"KIF25"	0.128
"KLC2"	"HLA-DRA"	0.067
"KLC2"	"FOXH1"	0.071
"KLC2"	"KIFC1"	0.134
"KLC2"	"EXT2"	0.048
"OR2Z1"	"GNB1"	0
"OR2Z1"	"ZNF414"	0
"DLGAP1"	"HOMER3"	0.085
"DLGAP1"	"SYNGAP1"	NA
"DLGAP1"	"CAMK2A"	0.059
"TRAPPC5"	"XAB2"	0.095
"TRAPPC5"	"MRPL21"	0.034
"FKBP10"	"ECE1"	NA
"FKBP10"	"CRTAP"	NA
"FKBP10"	"CHCHD2"	NA
"APOL1"	"COMT"	0.034
"APOL1"	"LPA"	0.052
"APOL1"	"SP1"	0.057
"COX5A"	"UQCRQ"	0.561
"COX5A"	"ATP5G2"	NA
"COX5A"	"WDTC1"	0.095
"COX5A"	"SDHC"	0.306
"COX5A"	"CHCHD2"	0.055
"COX5A"	"TRIM3"	0.119
"COX5A"	"MDH2"	0.211
"COX5A"	"MGAM"	0.114
"COX5A"	"ATP5G1"	NA
"COX5A"	"NDUFV1"	0.321
"CES2"	"CDA"	0.225
"TNIP1"	"LRRC20"	0.095
"TNIP1"	"TNF"	0.168
"GYS1"	"ISYNA1"	0.119
"GYS1"	"SLC1A5"	0.032
"GYS1"	"PGK1"	0.148
"GYS1"	"UGP2"	0.17
"MRPS24"	"MRPL21"	0.392
"MRPS24"	"MRPL52"	0.498
"OS9"	"BET1L"	0.095
"BID"	"TP73"	0.066
"BID"	"MCL1"	0.081
"BID"	"BBC3"	0.095
"PRMT5"	"GEMIN4"	0.095
"PRMT5"	"GTF2F1"	0.109
"PRMT5"	"DYNC1H1"	0.121
"PRMT5"	"LSM2"	0.084
"PRMT5"	"HIST1H2AC"	0.256
"PRMT5"	"PRMT8"	0.371
"NUDC"	"RANGAP1"	0.174
"NUDC"	"INCENP"	0.095
"NUDC"	"DYNC1H1"	0.079
"NUDC"	"MDH2"	0.037
"CHDH"	"PLA2G2F"	0.094
"CHDH"	"TBXAS1"	0.196
"CHDH"	"ECHS1"	0.119
"CHDH"	"HSD17B1"	0.181
"CHDH"	"DHRS7B"	NA
"OSBPL1A"	"HLA-DMA"	0.046
"OSBPL1A"	"HLA-DRB1"	0.04
"OSBPL1A"	"DYNC1H1"	0.091
"OSBPL1A"	"HLA-DQA2"	0
"OSBPL1A"	"HLA-DRA"	0.047
"TTLL11"	"CRTC2"	0
"HIST1H2AC"	"FOXK1"	0.256
"HIST1H2AC"	"TAF1C"	0.256
"HIST1H2AC"	"TCF7"	0.256
"HIST1H2AC"	"SUDS3"	0.046
"HIST1H2AC"	"POLR2L"	0.046
"HIST1H2AC"	"MTA1"	0.256
"HIST1H2AC"	"SIN3B"	0.046
"HIST1H2AC"	"PHF1"	0.256
"HIST1H2AC"	"BAZ1B"	0.046
"HIST1H2AC"	"BCL9L"	0.046
"HIST1H2AC"	"MYBBP1A"	0.256
"SLC34A1"	"SLC9A3R2"	0.074
"GEMIN4"	"LSM2"	0.095
"GEMIN4"	"KHSRP"	0.095
"FGF8"	"MSX1"	0.032
"FGF8"	"PAX8"	0.03
"FGF8"	"NPM3"	0.047
"FGF8"	"WNT11"	0.123
"FGF8"	"NES"	0.046
"FGF8"	"LBH"	NA
"FGF8"	"TH"	0.175
"FGF8"	"ALX4"	0.015
"FGF8"	"TBX1"	0.034
"FGF8"	"LHX2"	0
"RHOT2"	"RHOG"	0.308
"RHOT2"	"OBSCN"	0.068
"RHOT2"	"RPS2"	0.101
"RHOT2"	"FGD3"	0.071
"RHOT2"	"ARHGEF16"	0.081
"RHOT2"	"VAV1"	0.09
"RHOT2"	"ARHGAP9"	0.122
"RHOT2"	"SOS1"	0.065
"RHOT2"	"RHOBTB1"	0.343
"PORCN"	"WNT11"	0
"RPLP2"	"RPL14"	0.221
"RPLP2"	"EXOSC3"	0.047
"RPLP2"	"DDOST"	0.038
"RPLP2"	"RPL10"	0.205
"RPLP2"	"RPL7"	0.177
"RPLP2"	"RPS21"	0.246
"RPLP2"	"RPL27A"	0.246
"RPLP2"	"RPL11"	0.196
"RPLP2"	"RPS2"	0.174
"RPLP2"	"RPL13A"	0.227
"RPLP2"	"GSPT2"	0.047
"RPLP2"	"RPL37A"	0.246
"RPLP2"	"RPL41"	0.197
"RPLP2"	"RPLP0"	0.213
"RPLP2"	"RPL36AL"	0.095
"RPLP2"	"RPL18"	0.272
"RPLP2"	"EEF1G"	0.071
"RPLP2"	"RPL32"	0.272
"RPLP2"	"EIF4A2"	0.039
"RPLP2"	"EIF5A"	0.06
"RPLP2"	"FAU"	0.046
"NDUFV1"	"MDH2"	0.321
"NDUFV1"	"RNASET2"	0.142
"NDUFV1"	"POR"	0.542
"NDUFV1"	"UQCRQ"	0.321
"NDUFV1"	"SDHC"	0.321
"NDUFV1"	"NDUFA3"	0.644
"NDUFV1"	"SLC9A3R2"	0
"KIF1A"	"PPFIA3"	0.095
"KIF1A"	"KIFC1"	0.416
"KIF1A"	"SURF4"	0.095
"KIF1A"	"OBSCN"	0.12
"KIF1A"	"DYNC1H1"	0.271
"KIF1A"	"KIF25"	0.469
"KIF1A"	"WDTC1"	0.095
"KIF1A"	"GIT1"	0.095
"EXOSC3"	"ZFP36L1"	0.155
"EXOSC3"	"RPLP0"	0.149
"EXOSC3"	"RPL14"	0.122
"EXOSC3"	"RPL32"	0.123
"EXOSC3"	"KHSRP"	0.174
"EXOSC3"	"KPNA6"	0.047
"EXOSC3"	"RPL7"	0.149
"EXOSC3"	"RPL27A"	0.127
"EXOSC3"	"RPL11"	0.143
"EXOSC3"	"RPS2"	0.133
"EXOSC3"	"RPL41"	0.169
"EXOSC3"	"RPL36AL"	0.095
"EXOSC3"	"RPL18"	0.123
"EXOSC3"	"RPL13A"	0.15
"EXOSC3"	"RPL10"	0.109
"EXOSC3"	"RPL37A"	0.127
"UTS2R"	"GNB1"	0
"UTS2R"	"P2RY11"	0.336
"UTS2R"	"EVX1"	0
"UTS2R"	"ZFPM1"	0
"CRTAP"	"COL9A3"	0
"P2RY11"	"GNB1"	0
"P2RY11"	"FSHR"	0.262
"P2RY11"	"ADM2"	0
"P2RY11"	"HTR4"	0.412
"P2RY11"	"WDTC1"	0
"P2RY11"	"ENTPD2"	0
"P2RY11"	"GPR20"	0.364
"ANP32E"	"RPS2"	0.063
"ANP32E"	"H2AFY"	0.112
"POLR2L"	"ENTPD2"	0.142
"POLR2L"	"CTNNBL1"	0.041
"POLR2L"	"UBL5"	0.03
"POLR2L"	"BAZ1B"	0.275
"POLR2L"	"SP1"	0.051
"POLR2L"	"MYBBP1A"	0.02
"POLR2L"	"PCBP2"	0.047
"POLR2L"	"GTF2F1"	0.044
"POLR2L"	"LSM2"	0.042
"POLR2L"	"POLR2J2"	0.502
"POLR2L"	"RPL18"	0.017
"POLR2L"	"TAF1C"	0.035
"POLR2L"	"CPSF1"	0.042
"POLR2L"	"XAB2"	0.095
"POLR2L"	"ZMAT5"	NA
"IL32"	"TNF"	0.095
"STK11"	"WDR6"	0.086
"STK11"	"WDTC1"	0.095
"STK11"	"EIF4EBP1"	0.052
"STK11"	"CRTC2"	0.059
"WNT11"	"ALX4"	0.086
"WNT11"	"TCF7"	0.141
"WNT11"	"GNB1"	0.052
"CNDP2"	"GCLM"	0.142
"CNDP2"	"GLUD2"	0.142
"ODF3"	"PFDN2"	0.095
"ODF3"	"ODF4"	0.095
"EIF4A2"	"RPS21"	0.109
"EIF4A2"	"RPL27A"	0.109
"EIF4A2"	"RPL11"	0.127
"EIF4A2"	"EIF4EBP1"	0.047
"EIF4A2"	"RPL13A"	0.129
"EIF4A2"	"EIF4G3"	0.184
"EIF4A2"	"RPL37A"	0.109
"EIF4A2"	"RPL14"	0.107
"EIF4A2"	"RPL32"	0.103
"EIF4A2"	"EIF5A"	0.158
"EIF4A2"	"FKBP1C"	NA
"EIF4A2"	"FTSJ3"	0.166
"EIF4A2"	"RPL7"	0.134
"EIF4A2"	"PCBP2"	0.119
"EIF4A2"	"RPS2"	0.121
"EIF4A2"	"RPL18"	0.103
"EIF4A2"	"RPL36AL"	0.095
"EIF4A2"	"RPL10"	0.095
"EIF4A2"	"RPLP0"	0.131
"EIF4A2"	"RPL41"	0.148
"EIF4A2"	"EEF1G"	0.055
"EIF4A2"	"FAU"	0.285
"THOC6"	"CPSF1"	NA
"TACC3"	"INCENP"	0.095
"TACC3"	"FOXM1"	0.095
"ZFPM1"	"STAT5A"	0.155
"ZFPM1"	"MTA1"	0.252
"ZFPM1"	"GATA2"	0.265
"ARFRP1"	"WDTC1"	0.095
"ARFRP1"	"DNAJB2"	0.071
"ARFRP1"	"LSMD1"	NA
"ARFRP1"	"TGOLN2"	0.095
"LIMS2"	"OBSCN"	NA
"MDH2"	"TXNRD2"	0.184
"MDH2"	"PGK1"	0.195
"MDH2"	"EEF1G"	0.034
"MDH2"	"GLUD2"	0.22
"MDH2"	"SDHC"	0.227
"MDH2"	"ATP5G2"	NA
"MDH2"	"IDH2"	0.221
"MYT1"	"SIN3B"	0.015
"TSEN54"	"CPSF1"	0.066
"GLUD2"	"IDH2"	0.238
"GLUD2"	"PGK1"	0.345
"GLUD2"	"GCLM"	0.076
"CNGA2"	"CALML5"	0.079
"FOXK1"	"SUDS3"	0.047
"OR4C46"	"GNB1"	NA
"STAC3"	"NUMA1"	0.076
"SP1"	"KLF6"	0.257
"SP1"	"ACTA1"	0.106
"SP1"	"GTF2F1"	0.191
"SP1"	"CEBPA"	0.284
"SP1"	"SDHC"	0.078
"SP1"	"NFKB2"	0.243
"SP1"	"CRABP2"	0.06
"SP1"	"FOXM1"	0.23
"SP1"	"NR5A1"	0.226
"SP1"	"TNF"	0.197
"SP1"	"PPP2R4"	NA
"SP1"	"BBC3"	0.079
"SP1"	"APOL3"	0.036
"IRF7"	"SOCS1"	0.043
"IRF7"	"ADAR"	0.101
"IRF7"	"TRIM46"	NA
"IRF7"	"HLA-DQA2"	0
"IRF7"	"EIF4EBP1"	0.047
"IRF7"	"GTF2F1"	0.087
"IRF7"	"STAT4"	0.155
"IRF7"	"IRF2"	0.249
"IRF7"	"IFITM1"	0.095
"IRF7"	"IFI30"	0.04
"IRF7"	"HLA-DRA"	0.042
"IRF7"	"TRIM22"	0.12
"IRF7"	"TNF"	0.162
"IRF7"	"TRIM3"	0.047
"IRF7"	"HLA-DRB1"	0.033
"IRF7"	"HLA-G"	0.061
"IRF7"	"UBE2V1"	0.04
"IRF7"	"IFIT2"	0.115
"SOCS1"	"RNF130"	0
"SOCS1"	"TNF"	0.205
"SOCS1"	"VAV1"	0.176
"SOCS1"	"PIM2"	0.048
"SOCS1"	"UBE2V1"	0.048
"SOCS1"	"STAT5A"	0.038
"SOCS1"	"STAT4"	0.048
"SOCS1"	"MIB2"	0.048
"SOCS1"	"ASB2"	0.048
"SOCS1"	"CXCR4"	0.073
"SOCS1"	"HECTD3"	0.048
"PPAP2C"	"LPHN1"	NA
"PPAP2C"	"AGPAT1"	NA
"PPAP2C"	"MGAM"	NA
"CD300E"	"ZCWPW1"	NA
"NPW"	"CXCR4"	0.095
"NPW"	"CORT"	0.095
